,Unnamed: 0,age,education,employment,meanhouseholdincome,log_income
37300,37301,35.314108,12.594675,2.067010309,43132.009,4.6347996871581065
37302,37303,43.671269,12.707486,1.920751634,43966.867,4.643125519677263
37304,37305,37.462399,12.426131,1.890799656,50300.173,4.701569478750086
37306,37307,39.00624,13.417663,1.972944108,55668.32,4.745608115042542
37308,37309,41.314977,12.774266,1.966904607,41869.854,4.621901446510889
37310,37311,40.497997,12.385519,1.839378238,42855.072,4.632002229089023
37312,37313,38.582828,12.57508,2.002645503,47923.513,4.680548646205008
37314,37315,35.615711,13.533113,2.166172107,60014.409,4.778255533682157
37316,37317,36.725352,12.686636,2.350806452,49486.767,4.694489082020421
37318,37319,36.017509,13.283404,2.153297683,56855.861,4.754775240681754
37320,37321,42.493976,12.306358,1.798029557,50635.417,4.704454390893938
37322,37323,39.177419,12.878723,2.076019778,59890.571,4.7773584536914395
37324,37325,46.249431,12.537304,1.719908728,44308.824,4.646490223579608
37326,37327,36.114839,12.807322,2.119089317,59033.217,4.771096450632335
37328,37329,40.731237,12.933333,2.123236124,50775.896,4.705657595777927
37330,37331,44.243902,12.464857,1.880068289,42279.019,4.626124901818231
37332,37333,32.241379,13.161616,2.125,50941.667,4.7070731525839316
37334,37335,39.356656,12.581165,1.934322034,44712.048,4.650424562838927
37336,37337,35.278947,12.224138,1.808219178,53764.706,4.730497275305874
37338,37339,33.706682,12.012195,2.089456869,53044.521,4.724640532019602
37340,37341,45.5364,12.792404,1.64780969,48184.87,4.682910691620025
37342,37343,39.014329,12.830717,1.806547619,47791.128,4.679347281167252
37344,37345,39.674595,12.56651,1.887128713,45451.892,4.657551966063104
37346,37347,45.945529,13.00648,1.873795503,45212.313,4.655256725513418
37348,37349,34.728367,12.807159,1.999001996,55221.127,4.742105265847006
37350,37351,43.77286,13.60338,1.999416784,46727.022,4.66956810351138
37352,37353,37.71199,13.880857,2.15985986,58661.527,4.768353363776521
37354,37355,45.137262,12.377403,1.62940685,43335.515,4.636843962093582
37356,37357,43.646246,12.748299,1.885125184,47438.04,4.67612673695888
37358,37359,37.74226,12.430981,1.937075203,56366.667,4.7510223554463495
37360,37361,46.52026,12.406989,1.73145904,42647.736,4.629895981135316
37362,37363,37.60639,13.171937,2.281653747,54250.407,4.734403000717638
37364,37365,44.229387,11.927052,1.502777778,40688.83,4.609475201972988
37366,37367,35.025589,12.642036,2.234042553,56081.662,4.748820875620754
37368,37369,42.705467,13.0,1.638888889,44543.841,4.648787663375657
37370,37371,37.284753,12.992908,1.938271605,39390.71,4.595393808844258
37372,37373,42.734389,12.525277,1.900328587,41566.316,4.618741534927909
37374,37375,41.13591,12.396429,1.939490446,44640.065,4.6497248183023
37376,37377,43.96408,12.624457,1.692410374,44015.913,4.6436097146382735
37378,37379,46.145251,12.746269,1.331168831,37164.671,4.570130292567006
37380,37381,35.730627,12.05625,2.042328042,46853.234,4.6707395730227494
37382,37383,38.998761,12.645355,1.95201371,49696.046,4.696321836043332
37384,37385,40.600586,12.659459,2.075980392,40309.227,4.6054044698758645
37386,37387,39.042757,12.717333,2.025114155,49028.191,4.690445869317736
37388,37389,42.318807,12.070064,1.826589595,45847.5,4.66131565918148
37390,37391,46.164201,11.873469,1.659340659,39289.819,4.594280028112333
37392,37393,46.514725,12.771379,1.741085271,37571.327,4.574856534392634
37394,37395,41.230326,13.061954,1.941176471,47064.208,4.672690754745628
37396,37397,39.507162,12.31068,1.885533708,47311.54,4.674967084650066
37398,37399,40.005887,13.380181,2.172566372,64091.323,4.806799236565643
37400,37401,30.537415,12.194444,1.775510204,35836.957,4.5543311255934595
37402,37403,45.643443,12.547067,1.779284834,44737.079,4.650667624472391
37404,37405,44.896426,12.379429,1.802845528,47442.606,4.676168536602737
37406,37407,39.17691,12.849782,2.116453794,50001.829,4.69898589053761
37408,37409,38.16791,12.763314,2.17,48760.0,4.688063696946345
37410,37411,36.027083,12.947712,1.983695652,47798.667,4.679415785260306
37412,37413,37.964337,13.068736,2.062618596,52092.885,4.716778410127737
37414,37415,48.014417,13.518605,2.033822654,52100.078,4.7168383734903925
37416,37417,46.141732,12.308894,1.688720174,44757.379,4.650864646239567
37418,37419,39.565289,12.494062,1.850931677,49909.091,4.698179660082931
37420,37421,43.700822,12.479821,1.896726422,49361.156,4.693385321984308
37422,37423,46.530738,12.503417,1.586606244,41623.171,4.619335163221662
37424,37425,41.478772,12.071905,1.841238472,42810.44,4.631549691478085
37426,37427,40.330218,12.389831,1.914396887,36744.648,4.56519409135671
37428,37429,47.02044,12.513761,2.042635659,44293.68,4.646341763764116
37430,37431,36.010336,12.894161,2.007042254,42306.962,4.626411840410319
37432,37433,40.521467,12.125333,1.751670379,39424.195,4.595762834261506
37434,37435,44.129808,11.439815,1.658536585,42415.114,4.627520638601726
37436,37437,44.5385,11.802721,1.705159705,38511.842,4.585594291183217
37438,37439,39.45155,13.043928,2.153846154,45729.911,4.660200356153337
37440,37441,41.251174,12.736111,1.602484472,31791.328,4.502308669815554
37442,37443,43.120276,12.891174,1.667687596,40896.423,4.611685324161453
37444,37445,46.511758,12.320276,1.498222749,34563.679,4.538619963099728
37446,37447,28.310627,11.916149,1.681318681,36364.116,4.560673034476175
37448,37449,40.583333,12.627451,1.754716981,37669.231,4.575986754371956
37450,37451,46.359133,13.006494,1.242544732,37428.155,4.573198419338095
37452,37453,45.359184,12.087209,1.297979798,31316.964,4.495779653068014
37454,37455,46.606742,13.351351,1.743243243,48403.409,4.6848759496145
37456,37457,42.79393,12.376623,1.651821862,30736.207,4.487650272382761
37458,37459,39.424528,13.076923,1.902439024,36416.667,4.561300194898033
37460,37461,46.155598,12.506494,1.454767726,34260.181,4.534789653057208
37462,37463,43.530806,11.987578,1.393939394,37679.587,4.576106133913727
37464,37465,36.982877,13.304348,2.071428571,53426.087,4.727753367023274
37466,37467,43.495327,12.8875,1.483870968,45913.793,4.661943171897496
37468,37469,40.297143,12.650407,1.73880597,45725.352,4.660157057419514
37470,37471,39.747934,12.186813,1.857142857,50614.679,4.704276486883029
37472,37473,48.75,11.631068,1.137614679,27252.101,4.435399989824875
37474,37475,36.5,11.78125,0.526315789,31785.714,4.502231971398923
37476,37477,49.137107,12.33669,1.767211491,34494.36,4.537748091562744
37478,37479,42.199052,12.367857,1.632911392,39842.939,4.600351366508812
37480,37481,39.897321,10.808219,1.228915663,33083.333,4.519609256339727
37482,37483,56.733898,10.790323,1.158490566,31854.962,4.503177091345539
37484,37485,47.012158,11.666667,1.464419476,31596.99,4.499645712724315
37486,37487,47.570652,12.333333,1.287581699,38541.667,4.585930494783487
37488,37489,49.359155,11.63964,1.415384615,34118.75,4.532993111650036
37490,37491,50.84345,12.196787,1.356321839,36509.901,4.562410655321352
37492,37493,42.959759,11.822439,1.600173461,41315.179,4.616109638698268
37494,37495,51.43871,11.625954,1.466165414,29635.762,4.471816098375802
37496,37497,46.547945,12.236364,1.333333333,37623.967,4.5754645848182856
37498,37499,45.75,12.217105,1.369942197,28882.979,4.460641984484156
37500,37501,46.561453,12.613139,1.412162162,41081.25,4.613643649624443
37502,37503,43.738406,12.434364,1.701040253,39975.099,4.601789547968003
37504,37505,43.075893,12.473684,1.964285714,62355.263,4.794873115318898
37506,37507,51.253012,12.779412,1.486842105,36376.344,4.560819048207041
37508,37509,40.148352,12.184615,1.664335664,42654.11,4.629960884608398
37510,37511,46.989642,11.971279,1.354503464,36207.399,4.558797327895733
37512,37513,37.6,12.76,1.818181818,36370.968,4.560754859797194
37514,37515,43.214511,12.384279,1.351464435,30815.789,4.488773291779805
37516,37517,47.955621,11.753968,1.333333333,31256.329,4.494937969567271
37518,37519,34.170455,12.550459,1.921875,48887.218,4.689195323792259
37520,37521,42.945896,13.337017,1.605769231,42750.0,4.630936119064192
37522,37523,47.805405,11.729452,1.480263158,36144.509,4.558042329510738
37524,37525,47.054688,11.864583,1.433628319,48962.5,4.689863584555923
37526,37527,37.692855,13.120905,2.127283372,49473.224,4.694370212765367
37528,37529,38.453488,12.646341,1.476190476,35827.731,4.554219304806291
37530,37531,57.653846,12.0,1.0,36136.364,4.557944452204523
37532,37533,30.675248,12.312821,1.41580756,26152.838,4.417518823637816
37534,37535,42.471247,12.489968,1.552706553,44616.883,4.649499226566721
37536,37537,44.576923,12.27619,1.691666667,33073.913,4.519485579666512
37538,37539,31.007439,13.218373,1.436170213,31843.842,4.503025460407922
37540,37541,48.325865,11.948657,1.498388829,37658.632,4.575864539641291
37542,37543,45.454774,11.653061,1.392405063,35142.857,4.545837065323697
37544,37545,43.157303,12.035533,1.645631068,30563.025,4.485196336676929
37546,37547,44.236259,11.384896,1.644318182,35042.261,4.544592119988751
37548,37549,38.994654,12.595387,1.991067961,46039.23,4.663128051501031
37550,37551,36.883382,12.948936,2.230769231,50868.973,4.706452969694746
37552,37553,34.091371,12.704,2.067669173,40992.537,4.612704797335894
37554,37555,46.926829,11.759398,1.152808989,37360.558,4.572413354027841
37556,37557,45.484472,12.137615,2.125984252,41102.41,4.613867287058944
37558,37559,30.428571,12.515152,1.901408451,48455.882,4.685346503060494
37560,37561,36.704641,12.438596,1.61746988,30443.343,4.48349234082968
37562,37563,36.470492,12.352273,1.91627907,46012.315,4.662874084306597
37564,37565,50.277778,12.431034,1.90625,45447.674,4.657511661049415
37566,37567,43.179652,12.252324,1.452408931,42735.222,4.630785964364529
37568,37569,36.662879,12.363636,1.371681416,40189.076,4.604108021302403
37570,37571,35.010753,12.770492,1.359375,35389.706,4.548876954750879
37572,37573,40.986851,11.934608,1.569675723,33692.047,4.527527397855497
37574,37575,45.4,11.9875,1.582887701,43953.846,4.642996882219781
37576,37577,38.209459,13.58,1.821428571,36643.939,4.564002151513738
37578,37579,47.306575,11.007277,1.390018484,33901.97,4.530224935231729
37580,37581,45.492293,12.731771,1.657988166,37892.667,4.578555173304058
37582,37583,38.712121,12.416667,2.388888889,34909.091,4.542938540340281
37584,37585,47.369159,11.674157,1.168421053,39139.64,4.592616826770819
37586,37587,40.868195,13.842105,1.885304659,49357.639,4.693354377244889
37588,37589,45.819369,12.378066,1.305194805,35014.318,4.544245671688689
37590,37591,47.722955,12.309028,1.19047619,38101.744,4.58094485473709
37592,37593,38.095785,12.901235,2.199029126,30545.238,4.4849435133830395
37594,37595,45.083841,12.65368,1.8,41239.362,4.615311937842741
37596,37597,39.8925,12.184211,1.59057971,38048.611,4.580338807071215
37598,37599,47.133384,12.493644,1.541501976,36874.723,4.566728766612705
37600,37601,45.174185,12.255973,1.657142857,40946.602,4.612217867173837
37602,37603,31.932432,12.5,2.176470588,40038.462,4.602477386545995
37604,37605,47.910103,12.30531,1.671399594,34990.385,4.543948721061233
37606,37607,46.319664,12.026087,1.669250646,38001.202,4.579797333819737
37608,37609,44.749041,12.609839,1.723070214,38996.077,4.591020919258614
37610,37611,47.424204,12.489933,1.431677019,38964.018,4.590663735302383
37612,37613,45.191642,12.566624,1.750730282,44130.985,4.6447436209729265
37614,37615,37.406977,12.436893,2.019455253,40563.745,4.60813804390302
37616,37617,48.303922,12.652632,1.508474576,43617.391,4.639659684438684
37618,37619,40.086667,12.659686,1.976958525,46439.535,4.666887862488906
37620,37621,43.662549,12.237545,1.803974332,40798.289,4.6106419500153715
37622,37623,44.480916,12.009524,1.660550459,35614.286,4.551624241973628
37624,37625,37.711397,12.318248,1.777777778,43655.128,4.640035265940692
37626,37627,40.295518,12.339056,1.783783784,32441.558,4.511101702954501
37628,37629,45.428528,12.192177,1.745634017,43803.812,4.641511906360884
37630,37631,47.712941,12.365385,1.74301676,48188.482,4.682943245674373
37632,37633,46.343938,12.498845,1.501084599,41601.952,4.61911370858203
37634,37635,44.580181,12.414488,1.705421293,40099.01,4.603133650504358
37636,37637,47.447691,12.524173,1.574324324,38232.143,4.582428641911011
37638,37639,40.322275,12.131387,1.9875,35303.371,4.547816176685266
37640,37641,48.327099,12.497765,1.552631579,36900.048,4.567026931094604
37642,37643,43.168269,12.239316,1.593625498,37146.127,4.569913539221426
37644,37645,45.432367,11.97619,1.639751553,42919.048,4.632650080187386
37646,37647,35.158981,12.648221,2.037542662,48480.287,4.685565182159619
37648,37649,37.800285,12.120805,1.958742633,44468.75,4.648054921764379
37650,37651,46.302527,12.028716,1.636363636,38082.884,4.580729829887299
37652,37653,45.27321,11.912195,1.569703622,42190.614,4.62521584571541
37654,37655,39.552941,12.228571,1.92,42489.933,4.628286046275364
37656,37657,45.969231,12.921053,2.06185567,52217.391,4.717815168854038
37658,37659,45.738308,11.758133,1.710622711,41663.138,4.61975197719983
37660,37661,39.762712,12.337461,1.970350404,48208.447,4.683123141228
37662,37663,46.032575,12.581015,1.770863483,42166.505,4.624967605707372
37664,37665,44.932735,12.826667,1.48255814,52326.923,4.718725197506525
37666,37667,42.677939,11.939467,1.418655098,32585.057,4.513018485029756
37668,37669,40.039755,12.627803,1.93499044,46015.213,4.6629014366746615
37670,37671,32.406742,12.616,2.062295082,44185.315,4.645277955454291
37672,37673,44.16302,12.813505,1.869565217,41796.915,4.621144227997039
37674,37675,40.833333,12.543779,1.793456033,42668.016,4.630102449274023
37676,37677,48.801918,12.312943,1.625,39578.087,4.597454798828893
37678,37679,40.915101,13.100719,2.026250746,47983.144,4.681088700845585
37680,37681,36.927,12.097484,1.833333333,39523.481,4.596855187750489
37682,37683,44.073407,12.875486,1.790697674,42559.006,4.62899147610663
37684,37685,42.17284,12.126444,1.760488582,42044.426,4.623708427770082
37686,37687,43.104319,11.940348,1.675295858,42679.336,4.630217654103435
37688,37689,40.071514,12.64632,1.834890966,49960.77,4.69862912314033
37690,37691,44.242424,12.84058,1.546666667,38960.227,4.590621478611101
37692,37693,46.960317,11.813725,1.513761468,32357.724,4.509977966308489
37694,37695,47.001987,12.11005,1.468461229,37139.364,4.569834462310183
37696,37697,37.635161,12.66289,2.108108108,40280.172,4.605091316362499
37698,37699,38.189081,12.499006,2.01427372,44489.796,4.648260414372961
37700,37701,44.782551,12.384518,1.655133929,44400.67,4.647389523608031
37702,37703,41.618027,13.21713,1.876851344,57590.202,4.760348601838319
37704,37705,38.156061,12.416244,1.582278481,40036.0,4.602450680577872
37706,37707,50.482759,11.666667,1.5,40467.391,4.6071052056065875
37708,37709,47.448449,12.3627,1.315680166,39666.917,4.598428447463849
37710,37711,45.465012,13.194413,2.001636661,48556.605,4.686248313954563
37712,37713,43.686344,12.828551,1.755171643,46887.609,4.671058086767811
37714,37715,35.18565,13.038284,2.216506501,56536.296,4.752327352093813
37716,37717,39.886234,12.180451,1.717872969,42246.414,4.625789850655942
37718,37719,37.830339,12.170213,2.002624672,42211.082,4.6254264846018565
37720,37721,38.250352,12.297118,1.821892393,40311.688,4.605430984055722
37722,37723,39.983271,12.667614,1.871670702,46806.604,4.670307132527511
37724,37725,41.610063,12.44186,1.62,41176.587,4.61465034644679
37726,37727,42.671875,10.333333,1.469387755,41419.355,4.61720333158974
37728,37729,36.36671,12.778689,1.996503497,48967.857,4.689911098230193
37730,37731,38.244584,12.287807,1.918345246,50234.092,4.700998556631311
37732,37733,38.565564,11.874317,1.86676876,50737.097,4.705325614778729
37734,37735,41.857143,11.25,1.857142857,41337.838,4.6163477589573745
37736,37737,46.13968,12.035,1.579520697,41539.683,4.618463177998886
37738,37739,44.013614,12.534247,1.735735736,41606.469,4.619160860256178
37740,37741,41.600818,12.545591,1.734556575,44666.682,4.649983692731285
37742,37743,40.072813,12.173295,1.648795181,39991.413,4.60196674915132
37744,37745,37.796947,12.203474,1.944099379,43103.352,4.634511045067862
37746,37747,40.83639,12.324217,1.771866546,43937.043,4.642830825183577
37748,37749,38.155556,12.043478,1.628930818,45220.67,4.655336992665406
37750,37751,35.016518,12.129707,2.087108014,49064.748,4.690769572619357
37752,37753,32.695279,12.779412,1.901234568,40974.843,4.612517298194598
37754,37755,42.780901,12.906992,1.786559511,42319.044,4.626535848294279
37756,37757,41.808828,13.239832,1.942464429,44563.579,4.648980062720717
37758,37759,39.982684,12.578616,1.486631016,43375.0,4.63723948779893
37760,37761,44.0625,11.363636,1.714285714,22815.789,4.358235491842906
37762,37763,43.713101,11.976905,1.599147122,34117.761,4.532980522576055
37764,37765,46.20122,12.258065,1.271428571,31465.909,4.497840282340673
37766,37767,40.720126,11.913462,1.282051282,37024.0,4.568483337271656
37768,37769,53.45858,12.142857,1.090909091,24465.909,4.388561356059591
37770,37771,32.857377,12.670588,1.56281407,43288.991,4.63637746319271
37772,37773,32.796545,12.944984,1.949602122,41461.078,4.617640589686572
37774,37775,34.930203,12.633745,2.011029412,34482.332,4.537596628976476
37776,37777,42.546512,11.7,1.090909091,25881.25,4.4129852478464535
37778,37779,42.242812,12.822115,1.60251046,34195.378,4.53396740884129
37780,37781,42.721805,11.722772,1.798165138,36514.019,4.56245963720779
37782,37783,42.458904,12.173077,1.0,39380.0,4.595275711802099
37784,37785,29.920616,12.381215,1.470149254,31843.137,4.503015845330725
37786,37787,40.483212,12.760504,1.423529412,36117.391,4.557716370788006
37788,37789,48.099919,12.728814,1.544840887,38426.78,4.584633993966788
37790,37791,37.050079,12.727273,1.58387329,34096.139,4.532705202865491
37792,37793,52.878981,12.426357,1.257142857,45733.813,4.660237411654585
37794,37795,44.47037,12.232558,1.942857143,32663.636,4.514064527211529
37796,37797,44.758065,12.596386,1.483333333,31395.735,4.496870654704695
37798,37799,42.031293,12.798419,1.746478873,33962.963,4.531005571984638
37800,37801,31.571809,13.037383,1.31092437,25649.573,4.409080139612071
37802,37803,43.075221,13.002924,1.508152174,32281.176,4.508949347642588
37804,37805,35.773743,12.730942,1.819607843,35251.748,4.547180656871601
37806,37807,42.457219,12.192308,1.155405405,32654.605,4.513944434770856
37808,37809,34.125247,12.533011,2.232819074,44816.547,4.651438392212085
37810,37811,49.638298,12.295652,2.007874016,36129.87,4.557866398922458
37812,37813,42.331395,12.096774,1.131386861,27860.119,4.444982967110665
37814,37815,47.138961,12.360825,1.40952381,38820.325,4.589059166938892
37816,37817,42.842857,12.96,1.25,33111.57,4.5199797735086795
37818,37819,40.203334,12.708126,1.820681363,41264.359,4.615575103173098
37820,37821,42.219207,12.371517,1.262467192,34139.903,4.533262282841263
37822,37823,47.755556,12.153846,2.357142857,41347.222,4.616446335881324
37824,37825,45.139344,12.784091,1.447916667,32654.545,4.51394363679174
37826,37827,47.398577,12.695279,1.414225941,43063.758,4.634111926264256
37828,37829,47.288828,12.469534,1.132686084,33327.485,4.522802541628327
37830,37831,45.859649,12.030534,1.419354839,45576.355,4.658739589236508
37832,37833,45.969072,12.708904,1.589506173,36495.677,4.562241424285642
37834,37835,45.54386,12.027778,1.5,41326.923,4.616233071048279
37836,37837,40.076923,13.1,1.695652174,43428.571,4.637775539308696
37838,37839,49.495798,12.193162,1.687034277,44022.59,4.64367559000331
37840,37841,38.297368,12.392,1.70212766,37161.404,4.570092113769772
37842,37843,35.014085,13.071429,1.555555556,43500.0,4.638489256954637
37844,37845,36.79798,13.173333,1.666666667,28170.455,4.449793861625228
37846,37847,41.847857,12.762252,1.653880464,36675.21,4.564372609265971
37848,37849,36.222664,12.682119,1.483516484,29108.75,4.464023556185693
37850,37851,36.412048,12.916031,1.459459459,40482.993,4.607272613400244
37852,37853,42.25641,12.545455,2.837837838,43103.774,4.634515296973241
37854,37855,30.02512,12.784392,1.566079295,33718.44,4.527867473572398
37856,37857,43.145946,13.057143,1.62745098,35477.199,4.5499493240440305
37858,37859,48.842105,12.403226,1.4,44042.169,4.643868699072088
37860,37861,43.402622,13.326829,1.495454545,50595.618,4.704112904965718
37862,37863,37.71032,14.038125,2.016511127,40538.715,4.607869978267844
37864,37865,47.564327,12.756303,1.585714286,31385.135,4.496724001064759
37866,37867,40.391693,12.526278,1.749040921,37087.975,4.569233121537446
37868,37869,42.412179,12.198741,1.579153605,30993.745,4.491274055573557
37870,37871,41.834266,13.098646,1.926186292,35960.094,4.555820818312246
37872,37873,39.904645,12.722247,1.811772575,46786.008,4.67011599074607
37874,37875,40.062222,13.363057,1.765363128,35863.372,4.554651121036116
37876,37877,32.631818,12.354717,1.494202899,31148.557,4.4934379321684395
37878,37879,36.055556,14.301587,1.878787879,71818.182,4.856234407231696
37880,37881,36.03125,13.257143,1.8,33583.333,4.526123795782869
37882,37883,21.033898,12.428571,2.8,27875.0,4.445214876056217
37884,37885,40.32,13.594595,2.461538462,35375.0,4.548696448532347
37886,37887,33.900415,14.064516,1.963636364,40665.854,4.609229897098312
37888,37889,32.306713,12.601562,1.765822785,33687.764,4.5274721859681115
37890,37891,44.655562,13.43402,1.661643836,42271.018,4.626042706936161
37892,37893,40.656069,12.992278,1.819148936,35692.126,4.552572417458869
37894,37895,43.86239,12.619031,1.494071146,35302.065,4.547800110256799
37896,37897,39.036053,12.361644,1.660049628,35944.759,4.555635576128914
37900,37901,36.54321,12.653061,1.882352941,41642.857,4.619540517590915
37902,37903,42.859079,13.201117,1.854351687,39541.958,4.597058170479471
37904,37905,39.183877,12.276402,1.773628938,41200.0,4.6148972160331345
37906,37907,44.324175,13.561362,1.710979228,49265.493,4.692542833134237
37908,37909,41.621826,12.396375,1.704869857,40016.054,4.6022342604491575
37910,37911,42.793496,11.972842,1.580116341,39030.043,4.591399029750438
37912,37913,34.218756,12.93035,2.262975779,56449.031,4.7516564912571795
37914,37915,39.541667,12.264151,2.183006536,40981.595,4.612588857096376
37916,37917,57.04,11.4,2.024390244,43460.526,4.638094978254986
37918,37919,36.707368,12.28289,2.054116292,46412.748,4.66663728283198
37920,37921,33.388175,12.794239,2.310160428,60930.909,4.78483765721095
37922,37923,35.418067,13.614051,2.205489614,62252.968,4.794160061876926
37924,37925,37.368663,12.767425,2.069760295,52599.132,4.72097857741
37926,37927,45.71834,12.343567,1.612217795,42655.439,4.629974415974423
37928,37929,37.514591,12.532508,1.887874837,41882.069,4.622028127951602
37930,37931,45.27818,12.507433,1.946402878,39710.86,4.598909292483428
37932,37933,40.810091,12.727823,1.765546064,44229.376,4.6457108122688044
37934,37935,36.169915,13.701669,2.041002812,57382.775,4.758781546664357
37936,37937,47.113365,12.406982,1.448946986,42043.988,4.623703903461107
37938,37939,43.466482,12.737689,1.688552189,37672.692,4.576026654951688
37940,37941,45.177152,12.529598,1.576550388,40167.309,4.6038727372433
37942,37943,39.129136,12.298201,1.572354212,34805.376,4.54164632977453
37944,37945,44.241768,12.412832,1.372875226,35976.967,4.556024547817613
37946,37947,42.982063,12.388664,1.435897436,45046.798,4.653663926050857
37948,37949,44.97619,12.612299,1.332535885,39078.947,4.591942852942062
37950,37951,37.801647,12.382688,1.871541502,42672.642,4.630149532254688
37952,37953,40.627336,12.218638,1.609756098,30818.731,4.4888147521291915
37954,37955,45.142165,11.990338,1.581589958,31965.812,4.504685740918805
37956,37957,39.30928,13.089691,1.752336449,46196.384,4.664607982692349
37958,37959,41.947304,12.822464,1.782001552,50401.747,4.702445590003276
37960,37961,44.594071,13.036273,1.418315432,44524.39,4.648597978186967
37962,37963,44.804025,12.273361,1.461638492,39119.735,4.592395904182346
37964,37965,38.664428,12.737175,1.841085271,46043.103,4.663164584513925
37966,37967,33.974067,12.332594,1.851044505,46561.29,4.668025004118652
37968,37969,40.894756,12.258997,1.606454721,37235.281,4.570954635641156
37970,37971,39.918587,12.269986,1.630408213,39102.595,4.592205579820006
37972,37973,37.876248,12.521637,1.826666667,36974.555,4.5679029558343816
37974,37975,43.143939,12.928982,1.720753138,45751.786,4.660408052168698
37976,37977,40.791804,12.711281,1.766778523,46563.579,4.668046353948831
37978,37979,38.353933,13.133333,1.5,48886.364,4.689187737131731
37980,37981,49.964234,12.877177,1.449066214,46900.441,4.671176926360415
37982,37983,40.745033,12.627451,1.923076923,41235.537,4.615271654643498
37984,37985,31.128814,13.118012,1.276243094,40028.517,4.602369500406198
37986,37987,34.027027,12.714286,1.802788845,37575.911,4.574909518533116
37988,37989,40.949833,12.334951,1.387931034,39248.889,4.593827367883862
37990,37991,44.483607,12.622222,1.882352941,49358.491,4.693361873869779
37992,37993,39.884021,11.966292,1.741830065,33790.476,4.528794309641642
37994,37995,36.568876,12.828926,1.930925508,38989.866,4.590951742611413
37996,37997,40.907424,12.895887,1.735294118,42433.594,4.627709816783496
37998,37999,35.59589,12.252632,1.888888889,37508.772,4.574132846012793
38000,38001,51.966393,12.200579,1.225604297,42333.333,4.626682462816653
38002,38003,43.865345,12.778859,1.70357443,45312.413,4.656217190068864
38004,38005,36.466667,12.808511,1.556603774,48070.175,4.681875703185356
38006,38007,38.828017,12.5,1.963235294,36854.232,4.5664873654302855
38008,38009,33.883224,13.019203,2.093899522,54884.935,4.739453154209446
38010,38011,39.416351,12.869194,1.865621874,48216.639,4.683196934066604
38012,38013,47.093543,12.132096,1.481407035,36683.897,4.564475465375763
38014,38015,34.131579,13.105263,2.072727273,38316.794,4.583389164123708
38016,38017,45.554758,12.116959,1.694785276,35052.083,4.544713831390435
38018,38019,27.2,12.5875,1.79787234,39021.739,4.591306619781083
38020,38021,42.244352,12.547222,1.685669042,40263.463,4.604911125175393
38022,38023,37.656087,11.882662,1.520289855,35464.807,4.549797600754038
38024,38025,43.021766,12.856894,1.665171898,45770.21,4.660582905034509
38026,38027,41.749469,12.485279,1.756091954,44406.808,4.647449556830328
38028,38029,41.81713,12.466431,1.237237237,36816.216,4.566039149329048
38030,38031,49.670975,12.924747,1.529014845,43108.312,4.634561017438947
38032,38033,41.057211,12.703827,1.664145234,49648.069,4.695902361815228
38034,38035,34.578719,12.993031,2.111801242,54657.627,4.737650772560137
38036,38037,47.429152,11.834886,1.573900505,36389.397,4.560974859055805
38038,38039,44.300606,12.655257,1.821167883,44847.535,4.651738577473359
38040,38041,45.975962,12.660256,1.279329609,37072.864,4.5690561379947745
38042,38043,41.823864,12.620968,1.849315068,46143.75,4.66411288576654
38044,38045,39.479469,11.853147,1.584126984,31693.717,4.500973175697892
38046,38047,37.696154,13.448485,1.732620321,45716.146,4.66006961101714
38048,38049,44.957295,11.029851,1.752136752,39026.749,4.591362375258559
38050,38051,47.461168,12.677626,1.426855124,41263.907,4.615570345988309
38052,38053,44.980823,12.390977,1.600351083,35889.279,4.554964733633693
38054,38055,47.085449,12.21911,1.550113037,34979.358,4.543811834313154
38056,38057,40.371255,12.469417,1.391503667,39500.633,4.5966040552772025
38058,38059,41.454802,12.306288,1.633975482,35647.554,4.552029735569459
38060,38061,42.567073,11.913793,1.503597122,28321.767,4.452120345571756
38062,38063,41.712614,12.314176,1.528813559,31098.784,4.492743407920259
38064,38065,35.828331,14.21461,1.925431845,83025.826,4.919213204962475
38066,38067,39.564325,12.941847,1.722166833,38457.078,4.584976283108778
38068,38069,33.816568,12.693069,2.142857143,33463.235,4.524567923319041
38070,38071,34.118959,12.617647,1.191428571,31994.065,4.505069422794718
38072,38073,41.646142,13.036322,1.76185671,33894.558,4.530129974890612
38074,38075,35.3,13.153846,1.875,32354.839,4.509939243083105
38076,38077,44.05698,14.048,1.506666667,37586.207,4.575028501236973
38078,38079,41.686548,12.285329,1.695760599,36387.976,4.560957899596198
38080,38081,40.822878,13.030928,1.793721973,47175.0,4.673711908836969
38082,38083,30.5,12.325,1.546478873,40644.951,4.609006604320551
38084,38085,53.362069,12.295775,0.65060241,37231.034,4.57090509784231
38086,38087,43.328889,12.929032,1.578947368,32319.629,4.509466366824777
38088,38089,39.567485,13.512821,1.466165414,33647.887,4.526957796849651
38090,38091,43.785479,13.09417,1.695473251,37787.582,4.5773491026168065
38092,38093,43.0,13.211538,1.928571429,32746.575,4.515165883369473
38094,38095,34.251489,12.536197,1.657704918,30823.592,4.488883247454422
38096,38097,49.5,12.242424,1.545454545,57757.143,4.761605702393606
38098,38099,42.786058,12.375839,1.228915663,39320.988,4.594624421610693
38100,38101,43.0,12.439153,1.558252427,33588.172,4.526186368476501
