,age,education,employment,meanhouseholdincome,log_income
22578,36.446779,11.19337,1.164874552,27587.928,4.4407190838805
22580,40.441711,12.725117,1.797196473,52412.012,4.719430831782837
22582,39.110378,12.065724,1.632301196,44835.887,4.651625765940506
22584,41.546753,11.499618,1.296347805,36371.513,4.560761367424908
22586,41.921034,11.348851,1.534712722,36516.828,4.562493045917956
22588,41.471793,11.806605,1.702036442,39326.739,4.594687935908312
22590,40.322729,12.631893,1.820024794,46822.812,4.670457492218593
22592,41.984703,11.070398,1.179953858,27991.776,4.447030454112133
22594,41.046726,11.884222,1.741355881,42658.97,4.630010365208191
22596,41.718995,11.590366,1.419672131,37952.367,4.579238867003088
22598,39.91075,12.318947,1.731928181,46551.595,4.6679345658293165
22600,39.945802,11.237342,1.351691293,31851.635,4.503131730337083
22602,40.843555,10.832317,1.055198973,30110.974,4.478724803868252
22604,38.90249,12.178159,1.394100099,43438.17,4.637871520640579
22606,40.697526,11.497253,1.37962963,35634.063,4.5518653434815155
22608,39.189928,10.971061,1.250229148,34021.073,4.531748006825945
22610,40.595103,11.55201,1.637466902,38273.364,4.582896635792049
22612,34.891921,11.142077,1.407380608,33031.358,4.518926428967913
22614,56.50797,12.08634,1.132837407,20464.286,4.310996596688619
22616,44.230712,12.490684,1.722222222,37851.897,4.578087649648178
22618,44.122591,12.351822,1.499855949,39354.882,4.594998614564143
22620,41.469266,11.994624,1.289022696,38173.003,4.581756326441864
22622,38.838006,12.474573,1.63266883,46187.301,4.664522584566223
22624,59.2,10.0,2.4,45825.0,4.661102473634254
22626,40.882013,11.686636,1.33401222,35673.719,4.552348387078351
22628,41.68024,12.313099,1.534016094,41905.396,4.622269949031667
22630,40.989352,12.155975,1.518123667,45611.585,4.659075164211854
22632,47.888298,11.241007,1.048192771,40746.732,4.610092782860531
22636,40.694946,13.680763,1.765097919,56447.14,4.75164194247562
22638,35.847484,13.365028,1.831806125,58509.132,4.767223655273486
22640,34.02765,11.084615,1.194805195,33942.029,4.530737800184527
22642,40.877467,11.808352,1.349831271,35794.35,4.553814480345798
22644,44.925187,12.009119,1.238069647,40591.219,4.608432093865304
22646,42.85828,11.91596,1.445222111,41570.644,4.618786752518722
22648,39.781499,11.589818,1.255,38229.965,4.582403900417306
22650,39.020561,11.357542,1.204488778,34231.047,4.534420182788727
22652,44.017857,10.537313,1.202898551,37260.274,4.571246044233077
22654,42.545098,11.507688,1.176059979,31774.78,4.502082552298688
22656,41.717959,11.457076,1.50580222,36718.306,4.564882636804184
22658,44.790676,11.990869,1.251448162,37630.634,4.575541535364298
22660,33.733333,11.033333,1.230769231,32283.333,4.50897836585127
22662,40.600898,11.780163,1.345440085,38477.291,4.585204487867686
22664,40.537957,11.520854,1.438994801,35348.754,4.54837411005763
22666,40.425501,11.02139,1.313238771,36537.081,4.562733847991047
22668,41.446718,11.218225,1.208110993,39333.891,4.594766909955256
22670,40.957586,11.543394,1.247104247,35469.074,4.549849850385114
22672,39.040454,11.513115,1.520784976,36216.338,4.558904534691577
22674,40.686833,11.2,0.978991597,27772.512,4.443615163091972
22676,42.694706,11.328706,1.340949936,34659.636,4.5398239973847785
22678,42.929156,11.685965,1.374305906,36593.897,4.563408661344378
22680,44.17713,11.884803,1.285919311,39844.836,4.600372043623522
22682,41.949647,11.998725,1.400786959,40107.345,4.60322391378885
22684,38.490601,11.917173,1.577429826,44029.36,4.643742372707118
22686,41.924579,11.619732,1.305728871,42013.818,4.623392149783366
22688,42.139988,11.061773,1.420553936,33968.659,4.531078402319079
22690,37.494238,11.991187,1.629095934,44929.93,4.652535741970781
22692,41.962656,11.638229,1.347224685,39624.011,4.597958435538669
22694,46.802196,12.493474,1.363553114,38032.44,4.580154188796881
22696,41.081299,12.884974,1.615178332,57412.396,4.759005671721568
22698,40.303812,12.289966,1.566252713,47820.917,4.679617899764313
22700,40.490486,11.51442,1.226170333,35835.221,4.554310087158693
22702,40.166456,11.736377,1.453402128,40146.518,4.603647883887104
22704,40.632154,11.522477,1.355311711,41440.928,4.617429472141777
22706,44.044425,12.125477,1.387497981,42676.522,4.630189018583832
22708,40.41902,11.622584,1.40923825,37431.333,4.573235293431177
22710,45.074771,12.348929,1.225604671,36969.446,4.567842942568084
22712,39.314049,12.13827,1.517612162,45822.04,4.66107442010046
22714,42.013133,11.841807,1.278240444,41235.635,4.615272686782564
22716,44.268331,12.073575,1.3111527,41452.163,4.617547197237444
22718,41.783106,11.450173,1.422577423,39572.388,4.597392258603919
22722,39.965672,11.749119,1.526017517,39554.278,4.597193461571207
22724,36.065041,11.71308,1.680412371,43146.4,4.634944565396347
22726,38.735042,12.559919,1.710815648,48044.867,4.681646995487303
22728,36.124432,12.262759,1.814011676,47674.988,4.678290592404264
22730,37.581211,11.629115,1.752179328,39949.226,4.601508369452631
22732,39.589476,11.779666,1.432748538,45709.504,4.660006508726834
22734,37.173801,12.428375,1.878001549,51580.222,4.712483206998652
22736,34.615817,14.345197,2.002132506,73464.801,4.866079306525966
22738,39.21414,11.537651,1.549819308,42420.331,4.627574052933788
22740,43.436823,10.575581,1.758465011,39505.115,4.596653330372225
22742,41.742857,10.807692,2.033333333,34239.13,4.5345227209291945
22744,43.017169,11.832516,1.471387923,39291.117,4.594294375465934
22746,42.347638,11.455347,1.488343254,38842.476,4.58930690606768
22748,22.592275,10.769231,0.652173913,52140.625,4.717176232670906
22750,42.258951,11.71751,1.59163785,39215.459,4.593457302605081
22752,47.326224,14.381049,1.549047728,71706.436,4.855558137450841
22754,37.675645,14.365431,1.803363873,64636.838,4.8104801028293345
22756,25.735019,14.018336,1.564744287,45058.304,4.6537748407987465
22758,43.265828,12.807532,1.63724344,45296.365,4.656063351598192
22760,44.188344,12.672757,1.60507569,36569.573,4.563119889382987
22762,39.482436,14.182589,2.006097561,67843.438,4.831507847895418
22764,44.617571,12.55945,1.352687172,43839.301,4.641863620880898
22766,42.570881,12.219497,1.411977129,37409.41,4.572980858805933
22768,41.586903,12.427813,1.440085745,45278.512,4.655892146077575
22770,38.533161,13.137575,1.632734531,60378.603,4.780883060386151
22772,42.60332,11.589654,1.462149188,45861.401,4.661447317669879
22774,40.085036,11.930356,1.436356404,42429.631,4.627669254831413
22776,45.846736,13.934803,1.311126174,17879.487,4.252355053818658
22778,41.797953,12.705874,1.623730608,47532.761,4.676993041566768
22780,43.961611,12.696387,1.579938818,41859.325,4.621792220869872
22782,37.305347,14.690479,1.687879054,90461.903,4.956465719533115
22784,42.570381,12.072899,1.616258623,43888.576,4.642351490041261
22786,38.121243,13.877968,1.850782893,66674.492,4.82395971543897
22788,38.870612,12.686271,1.772157605,59189.487,4.7722445759232865
22790,35.708823,13.263724,1.864041784,67802.972,4.8312487306651715
22792,35.154408,12.553294,1.860042074,55801.769,4.746647966944043
22794,42.754111,11.717465,1.488811,36848.787,4.56642319618755
22796,43.638581,11.684997,1.527488638,37103.644,4.569416564369126
22798,40.201834,11.991564,1.577248104,41112.584,4.613974773829093
22800,36.797802,14.313307,2.004586121,75159.838,4.875985835348367
22802,40.815903,11.757022,1.552948998,42866.453,4.632117549144928
22804,39.984456,13.500474,1.735457064,88594.205,4.947405315353964
22806,48.588889,10.833333,0.576923077,27309.524,4.436314130532448
22808,42.770779,11.158708,1.291734198,35337.848,4.548240098363102
22810,51.148305,10.335404,0.538860104,25645.27,4.4090072757898735
22812,40.595092,11.544109,1.582483205,37749.438,4.5769104903939315
22814,39.702458,11.800766,1.485086342,32736.136,4.515027416282031
22816,46.206573,11.577358,1.686956522,35352.778,4.548423546072597
22818,45.964286,13.635417,1.03125,90588.235,4.957071798048142
22820,44.297256,12.355932,1.110687023,31008.306,4.491478041150333
22822,39.710017,11.549241,1.368343739,38326.316,4.583497076030674
22824,32.447578,12.863948,1.926891991,53055.41,4.724729675011222
22826,38.339458,12.46459,1.776634827,53707.143,4.730032050302582
22828,42.781471,11.958746,1.698741673,48595.588,4.68659684139741
22830,41.044636,11.9774,1.387010955,45598.695,4.658952413664241
22832,41.332,12.379538,1.201550388,57550.167,4.76004658821035
22834,47.732428,10.770918,1.270044053,32388.943,4.5103967752174094
22836,42.640882,14.112947,1.82874686,48144.721,4.682548674300476
22838,40.461211,11.492589,1.243004115,29599.898,4.4712902145010505
22840,39.2776,11.342993,1.30790287,31941.736,4.504358515895527
22842,41.42036,13.065727,1.585291024,46028.795,4.663029605532672
22844,38.183857,11.806104,1.52150791,30099.136,4.4785540292876025
22846,36.491814,12.606544,1.737194873,43090.688,4.634383428231283
22848,35.370489,12.319506,1.800901886,40274.345,4.605028486019901
22850,45.429653,14.821679,1.612598562,92113.974,4.964325519129919
22852,43.054248,12.289834,1.621072589,37715.638,4.576521458665668
22854,35.206996,10.913393,0.989160839,19416.921,4.288180363639673
22856,38.794444,12.581896,1.720230788,43512.12,4.6386102435288
22858,37.384615,12.538462,2.423076923,42045.455,4.623719056611902
22860,39.324966,13.065465,1.893197468,55085.046,4.741033716435649
22862,40.021867,14.804544,1.700267767,103025.978,5.012946745865758
22866,42.74381,12.059765,1.655751992,41407.37,4.617077647050071
22868,44.343125,11.46087,1.223581758,33163.071,4.520654740714148
22870,43.97431,11.697868,1.568288559,38826.243,4.5891253683130175
22872,40.134667,11.644265,1.74461671,34922.064,4.54309990391442
22874,40.523002,11.72884,1.600123229,41208.772,4.614989672967443
22876,41.078685,11.708433,1.501296456,37906.909,4.578718372688815
22878,53.168421,10.972603,1.380952381,31812.821,4.502602181852161
22880,43.46141,12.760124,1.486185665,40336.85,4.605701980117876
22882,37.810606,11.483108,1.300859599,39880.556,4.600761204455282
22884,42.254244,11.942916,1.446647781,38478.056,4.585213122362666
22886,44.127178,11.397022,1.306866953,37923.501,4.578908423465508
22888,43.822377,11.267597,1.611346766,36137.617,4.557959510763035
22890,41.275986,12.330758,1.662154989,43792.046,4.641395236257491
22892,40.24236,11.864615,1.801075269,42379.423,4.6271550394530685
22894,43.70599,11.913561,1.514854449,45200.438,4.655142643219821
22896,42.973313,12.114937,1.556382979,38815.882,4.589009458936408
22898,39.637137,13.494548,1.843673361,62115.735,4.7932016284867505
22900,45.181818,11.368341,1.556309362,39092.47,4.592093111554807
22902,40.983223,11.787178,1.862559242,46507.098,4.667519240782057
22904,40.023315,11.250105,1.411744145,34748.62,4.540937561781222
22906,45.925262,11.403818,1.383125269,36485.793,4.562123789859112
22908,46.573847,10.913863,1.206489676,38810.803,4.588952628436001
22910,47.487805,11.31746,1.361904762,33787.736,4.528759092170039
22912,43.426822,11.605927,1.415830116,39280.879,4.594181197561408
22914,40.488411,10.848889,1.495798319,35472.632,4.549893413469653
22916,39.631034,11.842975,1.709502262,45381.67,4.656880473444906
22918,43.166961,11.880952,1.578947368,37612.766,4.575335272118657
22920,38.976808,11.490463,1.267981439,32242.97,4.508435039187742
22922,42.748669,11.950839,1.518123482,43214.91,4.635633612869032
22924,37.858916,11.531842,1.54801444,40448.016,4.606897224059941
22926,42.277457,11.342857,1.459459459,46412.587,4.666635776316295
22928,41.278901,11.884221,1.627614417,40268.433,4.60496472986335
22930,39.126134,12.451183,1.803963578,45013.164,4.653339540808868
22932,40.716222,11.795249,1.434443245,38221.86,4.582311817414997
22934,44.637978,11.722681,1.362745098,38897.594,4.58992273899051
22936,40.118222,11.273038,1.392738543,33588.571,4.526191527508944
22938,36.87375,11.24148,1.480816327,34991.831,4.5439666681871405
22940,42.063179,11.639464,1.63684664,43010.368,4.6335731584268105
22942,41.415793,11.408672,1.448969203,37609.5,4.575297559726989
22944,39.254122,10.94322,1.180073801,30759.669,4.487981657779363
22946,40.420339,11.943662,1.719917012,35981.076,4.55607414661029
22948,33.138914,11.299259,1.699624531,35038.642,4.544547265779855
22950,41.722164,11.441176,1.396794872,37028.165,4.568532190307054
22952,42.728825,11.94032,1.578819725,41631.907,4.619426304727958
22954,42.014336,11.833165,1.369298246,41793.568,4.621109449309812
22956,37.604441,11.870536,1.541651376,41065.592,4.613478087981063
22958,38.657196,11.87471,1.594,40017.033,4.602244885412251
22960,41.551935,12.109756,1.373221757,34632.726,4.539486676942576
22962,42.853458,11.717775,1.234102685,36002.211,4.55632917286767
22964,29.933333,11.772727,1.064516129,40961.538,4.61237625491048
22966,44.046067,11.354481,1.190350877,36732.301,4.565048134452089
22968,38.485039,12.136337,1.568884233,59087.364,4.771494615706697
22970,41.207407,12.290147,1.441279579,42300.738,4.6263479443616085
22972,37.183514,12.821942,1.684931507,44009.494,4.643546375282528
22974,30.965517,13.75,1.275,21717.391,4.3368076504582
22976,44.273764,11.564332,1.158869702,33872.953,4.529853059523323
22978,50.713032,12.120073,1.507246377,42055.091,4.623818577051304
22980,42.264,12.044357,1.447785856,39983.962,4.601885826037323
22982,46.909091,11.292453,0.905660377,25617.117,4.408530251816008
22984,44.729437,11.34402,1.421796165,38275.157,4.582916980796655
22986,35.62683,12.808629,1.594431904,51524.291,4.712012024383202
22988,33.954592,12.123729,1.324475524,32539.084,4.5124053230524455
22990,44.703073,11.987507,1.366321636,36110.737,4.55763635222541
22992,40.759216,11.614548,1.284632854,38794.091,4.588765580194075
22994,41.964991,11.57646,1.308788599,31525.342,4.4986598066775425
22996,41.206349,13.603175,1.666666667,65000.0,4.812913356642856
22998,37.935025,12.444265,1.636122513,48960.473,4.689845604813519
23000,46.905493,12.149472,1.363703704,39476.19,4.596335230577579
23002,43.757485,11.355263,1.262755102,27084.011,4.432712981511384
23004,38.752283,11.810997,1.532338308,32834.637,4.516332219351544
23006,37.760476,12.494351,1.7378829,43349.345,4.636982539758372
23008,46.679051,12.830017,1.459547565,38434.809,4.584724727204372
23010,41.040379,12.469786,1.413846752,31917.546,4.504029492966026
23012,43.720243,11.373494,1.126375032,32598.677,4.513199974814603
23014,37.864937,12.0668,1.449319877,39019.637,4.591283224832199
23016,39.171155,13.481157,1.809476606,75502.555,4.87796164836596
23018,37.20124,12.573691,1.234488934,30054.505,4.477909579500148
23020,45.044747,14.624294,1.700683141,70593.928,4.848767347659443
23022,39.414535,11.948394,1.393220339,31975.594,4.504818620970116
23024,40.725247,11.778868,1.472843869,32645.956,4.51382939095076
23026,37.240462,13.520199,1.858734467,49313.463,4.6929655015979055
23028,42.5415,12.494086,1.533173548,45154.987,4.654705721581482
23030,36.913797,12.845039,1.699968973,48082.582,4.6819877809215535
23032,36.115972,12.327103,1.567819149,36766.58,4.5654532339970615
23034,44.862518,12.087649,1.280289331,43178.835,4.6352709205388125
23036,39.747041,12.303494,1.561478934,41874.295,4.621947508279239
23038,37.927726,11.876999,1.465897167,38748.96,4.588260050782397
23040,42.611716,11.63447,1.400698893,38338.664,4.583636974803462
23042,42.354957,11.694569,1.458984375,33724.573,4.527946459606573
23044,40.345334,12.181763,1.445620535,45474.711,4.657769947724436
23046,40.015031,11.785071,1.632653061,30386.667,4.482683066552766
23048,41.494481,11.549638,1.364120455,36795.596,4.565795841843258
23050,44.073283,11.626928,1.443331705,38292.585,4.583114685056011
23052,42.618924,12.185806,1.269087026,37826.879,4.57780051023292
23054,43.482462,11.580571,1.164848485,37720.082,4.576572628182704
23056,41.076132,11.509927,1.516710642,37932.879,4.579015805696826
23058,45.741302,11.598339,1.233486622,38765.817,4.58844894127477
23060,40.692492,11.969511,1.550022533,41402.966,4.617031453954076
23062,32.098266,12.186047,1.724789916,39236.842,4.593694045671075
23064,39.52561,12.205528,1.310188189,37842.49,4.577979704835512
23066,45.477078,11.898693,1.095147479,37748.441,4.57689902009558
23068,38.080064,11.759657,1.548172757,36096.605,4.5574663570552065
23070,38.25742,12.199514,1.436666022,38795.691,4.588783491603367
23072,40.463392,12.743642,1.524547929,50052.811,4.699428472774527
23074,44.892549,11.582125,1.331810916,35548.859,4.55082566588277
23076,44.556394,11.811924,1.494201826,38400.927,4.5843417083812135
23078,40.629181,11.643816,1.591105621,36791.995,4.565753337545744
23080,39.369805,12.042591,1.697680412,39705.213,4.598847530151175
23082,44.616946,11.951389,1.396078431,34801.118,4.5415931960566835
23084,41.642857,12.071584,1.478723404,43604.167,4.6395279942830765
23086,44.370155,11.444156,1.394431555,30716.825,4.48737632346101
23088,42.604303,11.308926,1.393755825,38058.229,4.58044857498036
23090,46.686747,10.297297,0.827586207,35336.245,4.548220397394188
23092,39.183476,11.373134,1.521418021,33994.203,4.531404863519849
23094,44.586604,11.484739,1.31301549,39009.911,4.591174959482441
23096,39.562595,11.938002,1.416543575,38152.34,4.581521179720052
23098,43.649799,11.460294,1.397613065,35544.308,4.5507700635155315
23100,39.972379,11.399632,1.364207221,37060.976,4.568916852269251
23102,43.527589,11.954335,1.483751846,38111.481,4.581055825645178
23104,44.727187,11.394636,1.529088913,38275.0,4.582915199370299
23106,41.381789,11.625414,1.25515211,41494.802,4.617993696613159
23108,38.282812,11.53913,1.266409266,53217.647,4.726055668458381
23110,38.758186,11.685885,1.559322034,41132.752,4.614187767093211
23112,41.846653,10.975828,1.35492228,33665.249,4.527181831010293
23114,37.69036,11.436519,1.35316947,31123.377,4.4930867134107135
23116,43.732984,11.465116,1.236203091,30937.707,4.4904881220928194
23118,33.774132,11.1154,1.399031812,36165.825,4.558298376494131
23120,39.031524,11.53108,1.534673367,39106.833,4.592252646780172
23122,41.736549,11.551961,1.33384734,36434.099,4.561508034073067
23124,43.557674,11.589703,1.467823691,38829.707,4.589164113472566
23126,38.679819,11.568817,1.610124334,38431.179,4.5846837080485265
23128,43.968786,12.172244,1.741631306,49607.96,4.695551368157749
23130,40.186112,11.947202,1.597902803,42439.603,4.627771312653532
23132,38.178776,12.143062,1.862950058,57070.687,4.7564131004885635
23134,42.979375,11.985979,1.574333648,44689.968,4.650210043686352
23136,40.014793,12.572438,1.620582121,56247.801,4.750105548432582
23138,38.013423,12.007168,1.56196944,37458.475,4.573550092511552
23140,35.152759,11.942818,1.703862661,44091.492,4.6443547950477715
23142,42.743276,10.898361,1.404432133,37907.285,4.578722680450109
23144,39.978709,12.227743,1.712004467,43880.948,4.642276001462417
23148,40.549771,11.628923,1.514517506,37818.779,4.577707503300073
23150,43.235,11.236052,1.263736264,35189.796,4.546416749178723
23152,37.896947,11.635,1.453658537,36692.719,4.564579894992353
23154,39.5085,10.694836,1.714673913,29234.973,4.465902697080215
23156,41.203573,11.182732,1.255852325,29775.43,4.473858042036554
23158,51.337646,12.775179,1.022372407,45150.525,4.654662804556001
23160,37.774905,11.395117,1.487636004,48414.721,4.684977433483309
23162,41.606967,11.055044,1.430281155,33612.637,4.52650258535327
23164,57.05042,12.842342,0.945945946,33844.609,4.529489501144954
23166,41.647714,10.779014,1.411255411,27802.776,4.444088160712768
23168,43.856344,11.185248,1.418818964,33653.583,4.5270313091035375
23170,41.295504,10.99755,1.398786828,33818.92,4.529159734381484
23172,45.762006,11.007072,1.499378882,39096.447,4.592137291451966
23174,45.531301,12.117409,1.560038425,35871.783,4.554752963735251
23176,42.867238,10.930362,1.30806846,34451.357,4.537206332949164
23178,38.851591,12.219066,1.389475844,42393.027,4.627294427713819
23180,42.501652,11.869138,1.43544951,37991.593,4.57968750404709
23182,39.47604,12.246559,1.377063562,39251.298,4.5938540229899765
23184,40.378573,11.945061,1.571469949,41086.072,4.613694622881041
23186,35.620745,11.881537,1.51364064,37826.111,4.577791692652488
23188,41.231794,11.564033,1.300220751,27452.577,4.438583118343455
23190,36.831673,11.573482,1.253061224,42983.187,4.633298613230819
23192,35.732394,10.913043,1.490909091,25635.593,4.408843367949583
23194,38.586685,12.73342,1.643514422,59056.508,4.7712677636387655
23196,38.234237,11.527914,1.491606715,33807.66,4.529015112077312
23198,46.304511,10.979592,1.442477876,46438.679,4.666879857251499
23200,43.11591,12.001101,1.373447947,34574.005,4.538749690466744
23202,39.265906,11.772125,1.448152135,38960.206,4.590621244521433
23204,42.953279,12.208717,1.511573268,42934.423,4.632805630747029
23206,36.693928,12.953268,1.809061158,64572.725,4.810049114228229
23208,38.037342,11.587262,1.501640689,38158.844,4.581595209532435
23210,39.590762,11.801787,1.495185695,42953.208,4.632995605062949
23212,41.301707,11.769667,1.386443047,36180.901,4.558479377738166
23214,42.206507,10.780558,1.042158516,27770.517,4.443583965027791
23216,33.348837,12.033333,1.7,85641.026,4.932681861605461
23218,37.912258,12.584629,1.818203524,53698.736,4.7299640630797075
23220,48.217082,12.651685,1.771428571,32768.683,4.5154589870849575
23222,49.461769,14.682203,1.007331378,32338.509,4.509719992441134
23224,41.233598,11.361922,1.404266389,33627.18,4.526690448587604
23228,39.428038,12.338388,1.471866395,45261.405,4.655728031153759
23230,41.538499,12.214259,1.440646556,36496.977,4.562256893864992
23232,39.001932,12.641994,1.436708861,34984.987,4.543881716869588
23234,37.058201,11.877698,1.964028777,24908.696,4.396350992296526
23236,39.399412,11.934028,1.219730942,39377.898,4.595252529695305
23238,40.753535,11.829206,1.318561001,33167.738,4.52071585416598
23240,37.047619,11.636364,1.538461538,51647.887,4.713052558517564
23242,30.204348,11.698413,1.533333333,65685.897,4.817472134970047
23244,39.509206,11.707644,1.436769006,37250.683,4.571134240048386
23246,42.170448,12.034573,1.221748005,35480.095,4.5499847740097605
23248,43.592139,11.702652,1.162074554,28044.362,4.447845564401475
23250,37.576586,11.90493,1.183976261,26030.22,4.41547783865792
23252,41.903226,11.910209,1.334619432,37800.216,4.577494281512888
23254,40.395649,11.743187,1.440402248,36028.261,4.5566433002482825
23256,41.525829,12.209027,1.392876864,41640.443,4.619515341189893
23258,46.191894,11.722099,1.47995992,39587.86,4.597562025740312
23260,44.671111,11.20679,1.37434555,32783.52,4.515655582379796
23262,44.028948,11.844331,1.382386873,37862.985,4.5782148494039605
23264,47.527123,11.967543,1.283309958,34325.065,4.535611368315627
23266,57.967742,12.225806,0.483870968,32544.118,4.5124725059309485
23268,42.968511,12.177551,1.267338471,35578.108,4.551182849115881
23270,42.057484,11.605583,1.416929699,31949.686,4.504466594289805
23272,35.589109,10.3625,0.675078864,25267.857,4.402568410398733
23274,34.613527,11.945312,1.378881988,26857.86,4.429071405681297
23276,36.769504,10.236025,0.910638298,22019.048,4.342798538192299
23278,33.963046,12.178694,1.412017167,45792.813,4.6607973225592305
23280,39.314323,12.495996,1.561291282,44127.262,4.6447069812613515
23282,38.153519,11.149842,1.191408718,31827.298,4.502799770462043
23284,30.816176,11.982301,1.147651007,37280.992,4.571487459862046
23286,32.139726,11.625,0.897727273,24860.169,4.395504076659527
23288,35.551282,11.327103,1.306451613,32111.111,4.506655331814474
23290,37.376081,11.68412,1.50058072,42402.181,4.627388195552747
23292,44.091353,11.434127,1.283777875,39611.623,4.597822637039584
23294,34.870725,11.906627,1.339658444,43881.427,4.642280742151279
23296,40.714953,13.870597,1.632802938,72592.209,4.860890012299615
23298,47.692308,11.271429,0.783673469,37382.641,4.572669980060744
23300,43.798521,12.604086,1.554339383,46842.177,4.670637070796495
23302,28.402802,12.408228,1.727272727,40457.3,4.606996895878483
23304,35.971419,11.918873,1.35598816,44790.678,4.651187636444021
23306,39.567962,12.443501,1.212966073,48343.11,4.684334585922536
23308,56.621858,13.137023,0.867112101,46494.568,4.667402216859256
23310,38.75313,12.154779,1.620656371,42654.454,4.629964387124318
23312,37.218866,11.580645,1.361465852,35557.541,4.550931719478807
23314,57.55336,13.309645,0.91025641,84393.939,4.926311257604633
23316,46.214716,13.585491,1.637912088,60360.258,4.780751087427888
23318,35.464171,12.380678,1.637913615,45799.148,4.66085739891347
23320,36.175293,12.650307,1.408974359,44208.672,4.645507469175623
23322,41.083111,12.258318,1.532937518,47656.097,4.6781184710617865
23324,36.590256,12.355443,1.636109412,47478.571,4.676497639175688
23328,38.270747,12.667319,1.600344531,44471.154,4.648078399278695
23330,52.511905,10.666667,1.615384615,19384.615,4.287457179857753
23332,44.818182,11.686567,1.122137405,46867.123,4.6708682946003535
23334,39.952869,12.154952,0.962864721,44887.918,4.652129462339047
23336,37.247802,11.708172,1.40237467,42613.663,4.629548867040469
23338,40.877057,11.875229,1.071822155,24771.093,4.393945169823467
23340,38.72494,12.121417,1.380596614,35454.88,4.549676019807128
23342,46.922681,12.710555,1.249903587,39330.736,4.594732073481904
23344,41.832099,13.834932,1.54375552,58377.463,4.766245217252858
23346,39.106508,11.346304,1.090084643,24190.383,4.38364274448713
23348,38.342561,11.675218,1.319816054,29661.59,4.4721944275324885
23350,40.780852,12.793653,1.578101072,48180.321,4.682869689146432
23352,35.220395,10.765182,0.766153846,16904.135,4.227992952425761
23354,41.119002,12.254658,1.27027027,34262.712,4.534821735746251
23356,43.119425,11.700476,1.037235721,34417.358,4.536777529266975
23358,41.404676,11.2,0.928251121,25719.807,4.410267705342795
23360,40.972393,12.559676,1.385887541,45818.998,4.661045587519703
23362,41.725166,12.20405,1.166666667,34276.429,4.534995569774542
23364,40.903448,12.591479,1.380549683,32202.381,4.507887984022917
23366,36.732143,11.80897,1.68902439,37527.473,4.57434932116488
23368,36.070899,11.944486,1.519170333,43944.444,4.642903974002012
23370,41.42985,11.740956,1.192510912,37336.238,4.572130556297853
23372,42.928112,12.309106,1.234467456,42395.389,4.627318624499534
23374,38.060132,12.110922,1.460637301,40393.735,4.606314011993818
23376,39.250906,12.805865,1.634469697,50812.606,4.705971468919291
23378,36.842857,12.261364,1.403433476,39081.395,4.591970057349434
23380,44.223602,12.053372,1.135660006,36326.015,4.560217757938831
23382,37.13829,12.04983,1.659844055,33515.704,4.5252483462153235
23384,44.417308,12.216667,0.895261845,35787.966,4.55373701607432
23386,32.972673,11.468657,1.164861613,27420.67,4.4380780621875555
23388,43.198718,12.048653,1.213585892,44951.244,4.65274171508726
23390,40.239557,12.560208,1.513059361,39470.588,4.5962735962017796
23392,38.923597,11.47454,1.080506038,24120.052,4.382378239757032
23394,54.271084,10.681159,0.616438356,21779.221,4.338042341836112
23396,42.377432,11.332123,1.402535658,34120.501,4.53301539939871
23398,38.353992,12.558377,1.650609756,48491.553,4.685666093138624
23400,40.335744,12.143301,1.457700956,42586.523,4.629272183310284
23402,41.987239,12.875,1.473631841,45591.941,4.658888081950705
23404,41.884868,12.500705,1.537170264,36679.335,4.564421453267109
23406,34.173212,12.045691,1.484496124,36627.772,4.5638105021334505
23408,28.865979,9.867925,0.952380952,20236.842,4.306142740925612
23410,45.197581,10.28125,0.7,22839.623,4.358688930993646
23412,42.0,11.457143,1.114285714,37357.143,4.572373654849818
23414,35.431935,11.798432,1.260311641,30427.159,4.4832614039446606
23416,44.024715,11.504101,1.472177202,35623.577,4.551737525272265
23418,38.032419,11.963372,1.225072404,32262.108,4.508692740698886
23420,39.049825,12.998982,1.791862204,51664.337,4.713190860530841
23422,41.796617,12.099698,1.499644128,39776.095,4.599622144218352
23424,41.913754,11.61629,1.551522737,38018.811,4.579998530619549
23426,41.741135,11.793684,1.455898643,36714.517,4.56483781919467
23428,39.687925,11.011508,1.312214901,32805.77,4.515950235747534
23430,37.347655,11.887315,1.802105263,44390.173,4.647286837586731
23432,42.68534,11.85607,1.466302953,40290.893,4.6052068931186945
23434,39.125588,11.63799,1.612781955,37323.815,4.571986028128325
23436,37.902226,11.944704,1.832038476,38204.238,4.582111541914978
23438,40.955271,11.84246,1.487780212,34496.001,4.537768751760331
23440,38.349799,11.680809,1.493095512,37665.079,4.575938882673372
23442,39.312475,11.624096,1.87308642,41838.947,4.621580745700418
23444,41.394737,11.183333,1.098245614,29853.147,4.47499011947526
23446,39.7825,11.900503,1.614076559,40503.173,4.607489046977955
23448,41.217689,11.631894,1.47007617,40272.714,4.605010897933909
23450,40.734884,11.637555,1.551204819,34860.345,4.542331680847837
23452,38.494709,12.137597,1.836585366,43215.223,4.635636758396364
23454,41.503216,12.077833,1.262860082,37827.277,4.577805079689852
23456,36.977444,11.635542,1.509389671,34818.575,4.5418109930219615
23458,41.386664,12.05764,1.420470157,39879.642,4.600751250990611
